วันที่,จังหวัด,ค่าเฉลี่ย PM2.5,ภูมิภาค
28/05/2025,อุบลราชธานี,11.7,ภาคตะวันออกเฉียงเหนือ
28/05/2025,อ่างทอง,8.6,ภาคกลาง
28/05/2025,เชียงราย,8.133333333,ภาคเหนือ
28/05/2025,เชียงใหม่,8.675,ภาคเหนือ
28/05/2025,เพชรบุรี,4.3,ภาคตะวันตก
28/05/2025,เพชรบูรณ์,4.8,ภาคกลาง
28/05/2025,เลย,5.0,ภาคตะวันออกเฉียงเหนือ
28/05/2025,แพร่,7.8,ภาคเหนือ
28/05/2025,แม่ฮ่องสอน,4.233333333,ภาคเหนือ
29/05/2025,กรุงเทพฯ,13.48,ภาคกลาง
29/05/2025,กาญจนบุรี,13.3,ภาคตะวันตก
29/05/2025,กาฬสินธุ์,8.3,ภาคตะวันออกเฉียงเหนือ
29/05/2025,กำแพงเพชร,6.0,ภาคกลาง
29/05/2025,ขอนแก่น,15.9,ภาคตะวันออกเฉียงเหนือ
29/05/2025,ชุมพร,7.7,ภาคใต้
29/05/2025,บึงกาฬ,6.4,ภาคตะวันออกเฉียงเหนือ
29/05/2025,สงขลา,11.4,ภาคใต้
29/05/2025,สุรินทร์,5.6,ภาคตะวันออกเฉียงเหนือ
29/05/2025,อำนาจเจริญ,15.1,ภาคตะวันออกเฉียงเหนือ
29/05/2025,เชียงใหม่,11.75,ภาคเหนือ
29/05/2025,จันทบุรี,5.1,ภาคตะวันออก
29/05/2025,ฉะเชิงเทรา,8.6,ภาคตะวันออก
29/05/2025,ชลบุรี,21.96666667,ภาคตะวันออก
29/05/2025,ชัยนาท,7.4,ภาคกลาง
29/05/2025,ชัยภูมิ,7.5,ภาคตะวันออกเฉียงเหนือ
29/05/2025,ตรัง,6.7,ภาคใต้
29/05/2025,ตราด,14.2,ภาคตะวันออก
29/05/2025,ตาก,6.6,ภาคตะวันตก
29/05/2025,นครนายก,5.1,ภาคกลาง
29/05/2025,นครปฐม,12.4,ภาคกลาง
29/05/2025,นครพนม,7.6,ภาคตะวันออกเฉียงเหนือ
29/05/2025,นครราชสีมา,13.3,ภาคตะวันออกเฉียงเหนือ
29/05/2025,นครศรีธรรมราช,6.7,ภาคใต้
29/05/2025,นครสวรรค์,6.9,ภาคกลาง
29/05/2025,นนทบุรี,9.3,ภาคกลาง
29/05/2025,นราธิวาส,6.9,ภาคใต้
29/05/2025,น่าน,9.65,ภาคเหนือ
29/05/2025,บุรีรัมย์,5.3,ภาคตะวันออกเฉียงเหนือ
29/05/2025,ปทุมธานี,18.9,ภาคกลาง
29/05/2025,ประจวบคีรีขันธ์,14.8,ภาคตะวันตก
29/05/2025,ปราจีนบุรี,18.0,ภาคตะวันออก
29/05/2025,ปัตตานี,8.3,ภาคใต้
29/05/2025,พระนครศรีอยุธยา,12.5,ภาคกลาง
29/05/2025,พะเยา,8.5,ภาคเหนือ
29/05/2025,พังงา,7.2,ภาคใต้
29/05/2025,พัทลุง,16.4,ภาคใต้
29/05/2025,พิจิตร,10.4,ภาคกลาง
29/05/2025,พิษณุโลก,6.9,ภาคกลาง
29/05/2025,ภูเก็ต,6.7,ภาคใต้
29/05/2025,มหาสารคาม,9.5,ภาคตะวันออกเฉียงเหนือ
29/05/2025,มุกดาหาร,16.7,ภาคตะวันออกเฉียงเหนือ
29/05/2025,ยะลา,6.7,ภาคใต้
29/05/2025,ยโสธร,15.3,ภาคตะวันออกเฉียงเหนือ
29/05/2025,ระนอง,10.5,ภาคใต้
29/05/2025,ระยอง,14.85,ภาคตะวันออก
29/05/2025,ราชบุรี,12.5,ภาคตะวันตก
29/05/2025,ร้อยเอ็ด,6.8,ภาคตะวันออกเฉียงเหนือ
29/05/2025,ลพบุรี,10.6,ภาคกลาง
29/05/2025,ลำปาง,8.45,ภาคเหนือ
29/05/2025,ลำพูน,8.15,ภาคเหนือ
29/05/2025,ศรีสะเกษ,6.5,ภาคตะวันออกเฉียงเหนือ
29/05/2025,สกลนคร,6.5,ภาคตะวันออกเฉียงเหนือ
29/05/2025,สงขลา,6.7,ภาคใต้
29/05/2025,สตูล,6.7,ภาคใต้
29/05/2025,สมุทรปราการ,15.2,ภาคกลาง
29/05/2025,สมุทรสงคราม,5.3,ภาคกลาง
29/05/2025,สมุทรสาคร,13.1,ภาคกลาง
29/05/2025,สระบุรี,13.7,ภาคกลาง
29/05/2025,สระแก้ว,7.6,ภาคตะวันออก
29/05/2025,สิงห์บุรี,8.7,ภาคกลาง
29/05/2025,สุพรรณบุรี,8.6,ภาคกลาง
29/05/2025,สุราษฎร์ธานี,6.7,ภาคใต้
29/05/2025,สุโขทัย,4.8,ภาคกลาง
29/05/2025,หนองคาย,11.6,ภาคตะวันออกเฉียงเหนือ
29/05/2025,หนองบัวลำภู,18.8,ภาคตะวันออกเฉียงเหนือ
29/05/2025,อุดรธานี,11.7,ภาคตะวันออกเฉียงเหนือ
29/05/2025,อุตรดิตถ์,11.9,ภาคเหนือ
29/05/2025,อุทัยธานี,9.5,ภาคกลาง
29/05/2025,อุบลราชธานี,11.7,ภาคตะวันออกเฉียงเหนือ
29/05/2025,อ่างทอง,10.5,ภาคกลาง
29/05/2025,เชียงราย,8.733333333,ภาคเหนือ
29/05/2025,เชียงใหม่,7.2,ภาคเหนือ
29/05/2025,เพชรบุรี,6.3,ภาคตะวันตก
29/05/2025,เพชรบูรณ์,7.7,ภาคกลาง
29/05/2025,เลย,4.2,ภาคตะวันออกเฉียงเหนือ
29/05/2025,แพร่,9.6,ภาคเหนือ
29/05/2025,แม่ฮ่องสอน,4.066666667,ภาคเหนือ
30/05/2025,กรุงเทพฯ,15.2575,ภาคกลาง
30/05/2025,กาญจนบุรี,18.5,ภาคตะวันตก
30/05/2025,กาฬสินธุ์,9.9,ภาคตะวันออกเฉียงเหนือ
30/05/2025,กำแพงเพชร,6.9,ภาคกลาง
30/05/2025,ขอนแก่น,15.7,ภาคตะวันออกเฉียงเหนือ
30/05/2025,ชุมพร,8.1,ภาคใต้
30/05/2025,บึงกาฬ,6.2,ภาคตะวันออกเฉียงเหนือ
30/05/2025,สงขลา,16.9,ภาคใต้
30/05/2025,สุรินทร์,6.4,ภาคตะวันออกเฉียงเหนือ
30/05/2025,อำนาจเจริญ,10.0,ภาคตะวันออกเฉียงเหนือ
30/05/2025,เชียงใหม่,11.25,ภาคเหนือ
30/05/2025,จันทบุรี,6.7,ภาคตะวันออก
30/05/2025,ฉะเชิงเทรา,9.9,ภาคตะวันออก
30/05/2025,ชลบุรี,23.96666667,ภาคตะวันออก
30/05/2025,ชัยนาท,8.6,ภาคกลาง
30/05/2025,ชัยภูมิ,7.6,ภาคตะวันออกเฉียงเหนือ
30/05/2025,ตรัง,10.2,ภาคใต้
30/05/2025,ตราด,10.9,ภาคตะวันออก
30/05/2025,ตาก,9.7,ภาคตะวันตก
30/05/2025,นครนายก,5.2,ภาคกลาง
30/05/2025,นครปฐม,15.4,ภาคกลาง
30/05/2025,นครพนม,6.5,ภาคตะวันออกเฉียงเหนือ
30/05/2025,นครราชสีมา,11.4,ภาคตะวันออกเฉียงเหนือ
30/05/2025,นครศรีธรรมราช,9.6,ภาคใต้
30/05/2025,นครสวรรค์,9.5,ภาคกลาง
30/05/2025,นนทบุรี,8.8,ภาคกลาง
30/05/2025,นราธิวาส,9.3,ภาคใต้
30/05/2025,น่าน,10.25,ภาคเหนือ
30/05/2025,บุรีรัมย์,7.2,ภาคตะวันออกเฉียงเหนือ
30/05/2025,ปทุมธานี,22.1,ภาคกลาง
30/05/2025,ประจวบคีรีขันธ์,18.1,ภาคตะวันตก
30/05/2025,ปราจีนบุรี,11.9,ภาคตะวันออก
30/05/2025,ปัตตานี,12.4,ภาคใต้
30/05/2025,พระนครศรีอยุธยา,8.1,ภาคกลาง
30/05/2025,พะเยา,10.2,ภาคเหนือ
30/05/2025,พังงา,7.6,ภาคใต้
30/05/2025,พัทลุง,17.0,ภาคใต้
30/05/2025,พิจิตร,6.8,ภาคกลาง
30/05/2025,พิษณุโลก,6.7,ภาคกลาง
30/05/2025,ภูเก็ต,9.5,ภาคใต้
30/05/2025,มหาสารคาม,9.5,ภาคตะวันออกเฉียงเหนือ
30/05/2025,มุกดาหาร,14.3,ภาคตะวันออกเฉียงเหนือ
30/05/2025,ยะลา,9.2,ภาคใต้
30/05/2025,ยโสธร,14.7,ภาคตะวันออกเฉียงเหนือ
30/05/2025,ระนอง,10.5,ภาคใต้
30/05/2025,ระยอง,13.25,ภาคตะวันออก
30/05/2025,ราชบุรี,16.1,ภาคตะวันตก
30/05/2025,ร้อยเอ็ด,7.0,ภาคตะวันออกเฉียงเหนือ
30/05/2025,ลพบุรี,9.4,ภาคกลาง
30/05/2025,ลำปาง,8.55,ภาคเหนือ
30/05/2025,ลำพูน,9.4,ภาคเหนือ
30/05/2025,ศรีสะเกษ,4.1,ภาคตะวันออกเฉียงเหนือ
30/05/2025,สกลนคร,7.3,ภาคตะวันออกเฉียงเหนือ
30/05/2025,สงขลา,9.6,ภาคใต้
30/05/2025,สตูล,9.5,ภาคใต้
30/05/2025,สมุทรปราการ,17.46,ภาคกลาง
30/05/2025,สมุทรสงคราม,8.1,ภาคกลาง
30/05/2025,สมุทรสาคร,15.3,ภาคกลาง
30/05/2025,สระบุรี,13.45,ภาคกลาง
30/05/2025,สระแก้ว,7.3,ภาคตะวันออก
30/05/2025,สิงห์บุรี,8.0,ภาคกลาง
30/05/2025,สุพรรณบุรี,13.0,ภาคกลาง
30/05/2025,สุราษฎร์ธานี,9.5,ภาคใต้
30/05/2025,สุโขทัย,6.9,ภาคกลาง
30/05/2025,หนองคาย,6.2,ภาคตะวันออกเฉียงเหนือ
30/05/2025,หนองบัวลำภู,19.0,ภาคตะวันออกเฉียงเหนือ
30/05/2025,อุดรธานี,9.2,ภาคตะวันออกเฉียงเหนือ
30/05/2025,อุตรดิตถ์,11.6,ภาคเหนือ
30/05/2025,อุทัยธานี,11.3,ภาคกลาง
30/05/2025,อุบลราชธานี,6.2,ภาคตะวันออกเฉียงเหนือ
30/05/2025,อ่างทอง,9.7,ภาคกลาง
30/05/2025,เชียงราย,8.233333333,ภาคเหนือ
30/05/2025,เชียงใหม่,7.3,ภาคเหนือ
30/05/2025,เพชรบุรี,8.7,ภาคตะวันตก
30/05/2025,เพชรบูรณ์,8.1,ภาคกลาง
30/05/2025,เลย,5.9,ภาคตะวันออกเฉียงเหนือ
30/05/2025,แพร่,9.9,ภาคเหนือ
30/05/2025,แม่ฮ่องสอน,4.266666667,ภาคเหนือ
31/05/2025,กรุงเทพฯ,14.63625,ภาคกลาง
31/05/2025,กาญจนบุรี,16.7,ภาคตะวันตก
31/05/2025,กาฬสินธุ์,10.6,ภาคตะวันออกเฉียงเหนือ
31/05/2025,กำแพงเพชร,7.0,ภาคกลาง
31/05/2025,ขอนแก่น,17.6,ภาคตะวันออกเฉียงเหนือ
31/05/2025,ชุมพร,9.0,ภาคใต้
31/05/2025,บึงกาฬ,6.4,ภาคตะวันออกเฉียงเหนือ
31/05/2025,สงขลา,22.5,ภาคใต้
31/05/2025,สุรินทร์,6.1,ภาคตะวันออกเฉียงเหนือ
31/05/2025,อำนาจเจริญ,10.3,ภาคตะวันออกเฉียงเหนือ
31/05/2025,เชียงใหม่,11.8,ภาคเหนือ
31/05/2025,จันทบุรี,7.1,ภาคตะวันออก
31/05/2025,ฉะเชิงเทรา,11.9,ภาคตะวันออก
31/05/2025,ชลบุรี,24.43333333,ภาคตะวันออก
31/05/2025,ชัยนาท,10.1,ภาคกลาง
31/05/2025,ชัยภูมิ,8.2,ภาคตะวันออกเฉียงเหนือ
31/05/2025,ตรัง,11.4,ภาคใต้
31/05/2025,ตราด,11.7,ภาคตะวันออก
31/05/2025,ตาก,10.5,ภาคตะวันตก
31/05/2025,นครนายก,6.9,ภาคกลาง
31/05/2025,นครปฐม,15.9,ภาคกลาง
31/05/2025,นครพนม,7.2,ภาคตะวันออกเฉียงเหนือ
31/05/2025,นครราชสีมา,12.2,ภาคตะวันออกเฉียงเหนือ
31/05/2025,นครศรีธรรมราช,10.5,ภาคใต้
31/05/2025,นครสวรรค์,10.4,ภาคกลาง
31/05/2025,นนทบุรี,8.5,ภาคกลาง
31/05/2025,นราธิวาส,10.6,ภาคใต้
31/05/2025,น่าน,9.2,ภาคเหนือ
31/05/2025,บุรีรัมย์,7.5,ภาคตะวันออกเฉียงเหนือ
31/05/2025,ปทุมธานี,21.4,ภาคกลาง
31/05/2025,ประจวบคีรีขันธ์,17.4,ภาคตะวันตก
31/05/2025,ปราจีนบุรี,11.3,ภาคตะวันออก
31/05/2025,ปัตตานี,14.8,ภาคใต้
31/05/2025,พระนครศรีอยุธยา,11.0,ภาคกลาง
31/05/2025,พะเยา,11.0,ภาคเหนือ
31/05/2025,พังงา,8.3,ภาคใต้
31/05/2025,พัทลุง,17.7,ภาคใต้
31/05/2025,พิจิตร,9.9,ภาคกลาง
31/05/2025,พิษณุโลก,8.7,ภาคกลาง
31/05/2025,ภูเก็ต,10.5,ภาคใต้
31/05/2025,มหาสารคาม,10.5,ภาคตะวันออกเฉียงเหนือ
31/05/2025,มุกดาหาร,15.4,ภาคตะวันออกเฉียงเหนือ
31/05/2025,ยะลา,10.55,ภาคใต้
31/05/2025,ยโสธร,14.0,ภาคตะวันออกเฉียงเหนือ
31/05/2025,ระนอง,11.2,ภาคใต้
31/05/2025,ระยอง,19.15,ภาคตะวันออก
31/05/2025,ราชบุรี,15.2,ภาคตะวันตก
31/05/2025,ร้อยเอ็ด,8.0,ภาคตะวันออกเฉียงเหนือ
31/05/2025,ลพบุรี,10.6,ภาคกลาง
31/05/2025,ลำปาง,8.825,ภาคเหนือ
31/05/2025,ลำพูน,9.85,ภาคเหนือ
31/05/2025,ศรีสะเกษ,3.8,ภาคตะวันออกเฉียงเหนือ
31/05/2025,สกลนคร,7.8,ภาคตะวันออกเฉียงเหนือ
31/05/2025,สงขลา,10.4,ภาคใต้
31/05/2025,สตูล,10.4,ภาคใต้
31/05/2025,สมุทรปราการ,16.26,ภาคกลาง
31/05/2025,สมุทรสงคราม,7.8,ภาคกลาง
31/05/2025,สมุทรสาคร,14.85,ภาคกลาง
31/05/2025,สระบุรี,14.6,ภาคกลาง
31/05/2025,สระแก้ว,7.2,ภาคตะวันออก
31/05/2025,สิงห์บุรี,8.8,ภาคกลาง
31/05/2025,สุพรรณบุรี,16.6,ภาคกลาง
31/05/2025,สุราษฎร์ธานี,10.4,ภาคใต้
31/05/2025,สุโขทัย,6.6,ภาคกลาง
31/05/2025,หนองคาย,7.1,ภาคตะวันออกเฉียงเหนือ
31/05/2025,หนองบัวลำภู,17.5,ภาคตะวันออกเฉียงเหนือ
31/05/2025,อุดรธานี,10.0,ภาคตะวันออกเฉียงเหนือ
31/05/2025,อุตรดิตถ์,12.5,ภาคเหนือ
31/05/2025,อุทัยธานี,11.0,ภาคกลาง
31/05/2025,อุบลราชธานี,5.8,ภาคตะวันออกเฉียงเหนือ
31/05/2025,อ่างทอง,10.1,ภาคกลาง
31/05/2025,เชียงราย,8.333333333,ภาคเหนือ
31/05/2025,เชียงใหม่,7.225,ภาคเหนือ
31/05/2025,เพชรบุรี,8.4,ภาคตะวันตก
31/05/2025,เพชรบูรณ์,9.0,ภาคกลาง
31/05/2025,เลย,6.6,ภาคตะวันออกเฉียงเหนือ
31/05/2025,แพร่,10.7,ภาคเหนือ
31/05/2025,แม่ฮ่องสอน,4.533333333,ภาคเหนือ
01/06/2025,กรุงเทพฯ,15.04125,ภาคกลาง
01/06/2025,กาญจนบุรี,23.9,ภาคตะวันตก
01/06/2025,กาฬสินธุ์,8.9,ภาคตะวันออกเฉียงเหนือ
01/06/2025,กำแพงเพชร,6.4,ภาคกลาง
01/06/2025,ขอนแก่น,16.5,ภาคตะวันออกเฉียงเหนือ
01/06/2025,ชุมพร,13.1,ภาคใต้
01/06/2025,บึงกาฬ,5.9,ภาคตะวันออกเฉียงเหนือ
01/06/2025,สงขลา,28.1,ภาคใต้
01/06/2025,สุรินทร์,7.3,ภาคตะวันออกเฉียงเหนือ
01/06/2025,อำนาจเจริญ,12.2,ภาคตะวันออกเฉียงเหนือ
01/06/2025,เชียงใหม่,9.25,ภาคเหนือ
01/06/2025,จันทบุรี,7.8,ภาคตะวันออก
01/06/2025,ฉะเชิงเทรา,11.4,ภาคตะวันออก
01/06/2025,ชลบุรี,24.3,ภาคตะวันออก
01/06/2025,ชัยนาท,9.0,ภาคกลาง
01/06/2025,ชัยภูมิ,7.4,ภาคตะวันออกเฉียงเหนือ
01/06/2025,ตรัง,13.1,ภาคใต้
01/06/2025,ตราด,15.2,ภาคตะวันออก
01/06/2025,ตาก,6.7,ภาคตะวันตก
01/06/2025,นครนายก,6.3,ภาคกลาง
01/06/2025,นครปฐม,13.9,ภาคกลาง
01/06/2025,นครพนม,6.3,ภาคตะวันออกเฉียงเหนือ
01/06/2025,นครราชสีมา,11.3,ภาคตะวันออกเฉียงเหนือ
01/06/2025,นครศรีธรรมราช,13.7,ภาคใต้
01/06/2025,นครสวรรค์,7.1,ภาคกลาง
01/06/2025,นนทบุรี,7.35,ภาคกลาง
01/06/2025,นราธิวาส,9.5,ภาคใต้
01/06/2025,น่าน,8.05,ภาคเหนือ
01/06/2025,บุรีรัมย์,7.8,ภาคตะวันออกเฉียงเหนือ
01/06/2025,ปทุมธานี,19.4,ภาคกลาง
01/06/2025,ประจวบคีรีขันธ์,18.5,ภาคตะวันตก
01/06/2025,ปราจีนบุรี,11.7,ภาคตะวันออก
01/06/2025,ปัตตานี,11.4,ภาคใต้
01/06/2025,พระนครศรีอยุธยา,8.6,ภาคกลาง
01/06/2025,พะเยา,10.3,ภาคเหนือ
01/06/2025,พังงา,22.2,ภาคใต้
01/06/2025,พัทลุง,17.1,ภาคใต้
01/06/2025,พิจิตร,7.4,ภาคกลาง
01/06/2025,พิษณุโลก,7.8,ภาคกลาง
01/06/2025,ภูเก็ต,13.7,ภาคใต้
01/06/2025,มหาสารคาม,8.8,ภาคตะวันออกเฉียงเหนือ
01/06/2025,มุกดาหาร,16.1,ภาคตะวันออกเฉียงเหนือ
01/06/2025,ยะลา,9.3,ภาคใต้
01/06/2025,ยโสธร,19.0,ภาคตะวันออกเฉียงเหนือ
01/06/2025,ระนอง,19.8,ภาคใต้
01/06/2025,ระยอง,17.18333333,ภาคตะวันออก
01/06/2025,ราชบุรี,15.6,ภาคตะวันตก
01/06/2025,ร้อยเอ็ด,8.4,ภาคตะวันออกเฉียงเหนือ
01/06/2025,ลพบุรี,7.6,ภาคกลาง
01/06/2025,ลำปาง,9.775,ภาคเหนือ
01/06/2025,ลำพูน,8.65,ภาคเหนือ
01/06/2025,ศรีสะเกษ,5.2,ภาคตะวันออกเฉียงเหนือ
01/06/2025,สกลนคร,7.8,ภาคตะวันออกเฉียงเหนือ
01/06/2025,สงขลา,13.6,ภาคใต้
01/06/2025,สตูล,13.7,ภาคใต้
01/06/2025,สมุทรปราการ,17.1,ภาคกลาง
01/06/2025,สมุทรสงคราม,9.1,ภาคกลาง
01/06/2025,สมุทรสาคร,16.0,ภาคกลาง
01/06/2025,สระบุรี,12.7,ภาคกลาง
01/06/2025,สระแก้ว,7.6,ภาคตะวันออก
01/06/2025,สิงห์บุรี,8.2,ภาคกลาง
01/06/2025,สุพรรณบุรี,9.0,ภาคกลาง
01/06/2025,สุราษฎร์ธานี,13.7,ภาคใต้
01/06/2025,สุโขทัย,5.3,ภาคกลาง
01/06/2025,หนองคาย,7.2,ภาคตะวันออกเฉียงเหนือ
01/06/2025,หนองบัวลำภู,15.6,ภาคตะวันออกเฉียงเหนือ
01/06/2025,อุดรธานี,12.7,ภาคตะวันออกเฉียงเหนือ
01/06/2025,อุตรดิตถ์,10.8,ภาคเหนือ
01/06/2025,อุทัยธานี,10.7,ภาคกลาง
01/06/2025,อุบลราชธานี,8.1,ภาคตะวันออกเฉียงเหนือ
01/06/2025,อ่างทอง,8.8,ภาคกลาง
01/06/2025,เชียงราย,9.6,ภาคเหนือ
01/06/2025,เชียงใหม่,6.95,ภาคเหนือ
01/06/2025,เพชรบุรี,10.4,ภาคตะวันตก
01/06/2025,เพชรบูรณ์,7.7,ภาคกลาง
01/06/2025,เลย,7.3,ภาคตะวันออกเฉียงเหนือ
01/06/2025,แพร่,9.8,ภาคเหนือ
01/06/2025,แม่ฮ่องสอน,3.9,ภาคเหนือ
02/06/2025,กรุงเทพฯ,14.26125,ภาคกลาง
02/06/2025,กาญจนบุรี,11.5,ภาคตะวันตก
02/06/2025,กาฬสินธุ์,10.0,ภาคตะวันออกเฉียงเหนือ
02/06/2025,กำแพงเพชร,6.9,ภาคกลาง
02/06/2025,ขอนแก่น,17.0,ภาคตะวันออกเฉียงเหนือ
02/06/2025,ชุมพร,11.0,ภาคใต้
02/06/2025,บึงกาฬ,7.0,ภาคตะวันออกเฉียงเหนือ
02/06/2025,สงขลา,23.7,ภาคใต้
02/06/2025,สุรินทร์,11.1,ภาคตะวันออกเฉียงเหนือ
02/06/2025,อำนาจเจริญ,14.9,ภาคตะวันออกเฉียงเหนือ
02/06/2025,เชียงใหม่,8.85,ภาคเหนือ
02/06/2025,จันทบุรี,11.6,ภาคตะวันออก
02/06/2025,ฉะเชิงเทรา,12.0,ภาคตะวันออก
02/06/2025,ชลบุรี,23.66666667,ภาคตะวันออก
02/06/2025,ชัยภูมิ,10.4,ภาคตะวันออกเฉียงเหนือ
02/06/2025,ตรัง,11.5,ภาคใต้
02/06/2025,ตราด,19.4,ภาคตะวันออก
02/06/2025,ตาก,6.6,ภาคตะวันตก
02/06/2025,นครนายก,10.9,ภาคกลาง
02/06/2025,นครปฐม,12.4,ภาคกลาง
02/06/2025,นครพนม,8.0,ภาคตะวันออกเฉียงเหนือ
02/06/2025,นครราชสีมา,12.6,ภาคตะวันออกเฉียงเหนือ
02/06/2025,นครศรีธรรมราช,12.5,ภาคใต้
02/06/2025,นครสวรรค์,6.8,ภาคกลาง
02/06/2025,นนทบุรี,9.1,ภาคกลาง
02/06/2025,นราธิวาส,12.1,ภาคใต้
02/06/2025,น่าน,9.3,ภาคเหนือ
02/06/2025,บุรีรัมย์,12.2,ภาคตะวันออกเฉียงเหนือ
02/06/2025,ปทุมธานี,17.8,ภาคกลาง
02/06/2025,ประจวบคีรีขันธ์,14.0,ภาคตะวันตก
02/06/2025,ปราจีนบุรี,15.3,ภาคตะวันออก
02/06/2025,ปัตตานี,14.7,ภาคใต้
02/06/2025,พระนครศรีอยุธยา,8.8,ภาคกลาง
02/06/2025,พะเยา,9.2,ภาคเหนือ
02/06/2025,พังงา,15.6,ภาคใต้
02/06/2025,พัทลุง,14.5,ภาคใต้
02/06/2025,พิจิตร,7.7,ภาคกลาง
02/06/2025,พิษณุโลก,8.1,ภาคกลาง
02/06/2025,ภูเก็ต,12.6,ภาคใต้
02/06/2025,มหาสารคาม,11.2,ภาคตะวันออกเฉียงเหนือ
02/06/2025,มุกดาหาร,18.7,ภาคตะวันออกเฉียงเหนือ
02/06/2025,ยะลา,11.75,ภาคใต้
02/06/2025,ยโสธร,21.1,ภาคตะวันออกเฉียงเหนือ
02/06/2025,ระนอง,14.8,ภาคใต้
02/06/2025,ระยอง,21.15,ภาคตะวันออก
02/06/2025,ราชบุรี,13.3,ภาคตะวันตก
02/06/2025,ร้อยเอ็ด,21.3,ภาคตะวันออกเฉียงเหนือ
02/06/2025,ลพบุรี,9.5,ภาคกลาง
02/06/2025,ลำปาง,9.125,ภาคเหนือ
02/06/2025,ลำพูน,7.6,ภาคเหนือ
02/06/2025,ศรีสะเกษ,8.7,ภาคตะวันออกเฉียงเหนือ
02/06/2025,สกลนคร,8.1,ภาคตะวันออกเฉียงเหนือ
02/06/2025,สงขลา,12.6,ภาคใต้
02/06/2025,สตูล,12.6,ภาคใต้
02/06/2025,สมุทรปราการ,15.02,ภาคกลาง
02/06/2025,สมุทรสงคราม,8.4,ภาคกลาง
02/06/2025,สมุทรสาคร,13.45,ภาคกลาง
02/06/2025,สระบุรี,12.65,ภาคกลาง
02/06/2025,สระแก้ว,10.0,ภาคตะวันออก
02/06/2025,สิงห์บุรี,8.1,ภาคกลาง
02/06/2025,สุพรรณบุรี,9.3,ภาคกลาง
02/06/2025,สุราษฎร์ธานี,12.5,ภาคใต้
02/06/2025,สุโขทัย,5.2,ภาคกลาง
02/06/2025,หนองคาย,9.6,ภาคตะวันออกเฉียงเหนือ
02/06/2025,หนองบัวลำภู,21.4,ภาคตะวันออกเฉียงเหนือ
02/06/2025,อุดรธานี,10.4,ภาคตะวันออกเฉียงเหนือ
02/06/2025,อุตรดิตถ์,9.7,ภาคเหนือ
02/06/2025,อุทัยธานี,9.5,ภาคกลาง
02/06/2025,อุบลราชธานี,14.3,ภาคตะวันออกเฉียงเหนือ
02/06/2025,อ่างทอง,8.3,ภาคกลาง
02/06/2025,เชียงราย,10.03333333,ภาคเหนือ
02/06/2025,เชียงใหม่,7.55,ภาคเหนือ
02/06/2025,เพชรบุรี,8.3,ภาคตะวันตก
02/06/2025,เพชรบูรณ์,7.9,ภาคกลาง
02/06/2025,เลย,5.5,ภาคตะวันออกเฉียงเหนือ
02/06/2025,แพร่,9.5,ภาคเหนือ
02/06/2025,แม่ฮ่องสอน,3.7,ภาคเหนือ
03/06/2025,กรุงเทพฯ,13.53,ภาคกลาง
03/06/2025,กาญจนบุรี,13.2,ภาคตะวันตก
03/06/2025,กาฬสินธุ์,9.2,ภาคตะวันออกเฉียงเหนือ
03/06/2025,กำแพงเพชร,5.8,ภาคกลาง
03/06/2025,ขอนแก่น,17.0,ภาคตะวันออกเฉียงเหนือ
03/06/2025,ชุมพร,5.3,ภาคใต้
03/06/2025,บึงกาฬ,5.5,ภาคตะวันออกเฉียงเหนือ
03/06/2025,สงขลา,20.1,ภาคใต้
03/06/2025,สุรินทร์,7.0,ภาคตะวันออกเฉียงเหนือ
03/06/2025,อำนาจเจริญ,13.7,ภาคตะวันออกเฉียงเหนือ
03/06/2025,เชียงใหม่,14.4,ภาคเหนือ
03/06/2025,จันทบุรี,9.2,ภาคตะวันออก
03/06/2025,ฉะเชิงเทรา,11.3,ภาคตะวันออก
03/06/2025,ชลบุรี,22.43333333,ภาคตะวันออก
03/06/2025,ชัยภูมิ,8.1,ภาคตะวันออกเฉียงเหนือ
03/06/2025,ตรัง,10.1,ภาคใต้
03/06/2025,ตราด,14.9,ภาคตะวันออก
03/06/2025,ตาก,6.0,ภาคตะวันตก
03/06/2025,นครนายก,6.9,ภาคกลาง
03/06/2025,นครปฐม,12.0,ภาคกลาง
03/06/2025,นครพนม,7.6,ภาคตะวันออกเฉียงเหนือ
03/06/2025,นครราชสีมา,10.9,ภาคตะวันออกเฉียงเหนือ
03/06/2025,นครศรีธรรมราช,11.1,ภาคใต้
03/06/2025,นครสวรรค์,6.0,ภาคกลาง
03/06/2025,นนทบุรี,6.75,ภาคกลาง
03/06/2025,นราธิวาส,12.9,ภาคใต้
03/06/2025,น่าน,9.6,ภาคเหนือ
03/06/2025,บุรีรัมย์,6.8,ภาคตะวันออกเฉียงเหนือ
03/06/2025,ปทุมธานี,16.7,ภาคกลาง
03/06/2025,ประจวบคีรีขันธ์,9.2,ภาคตะวันตก
03/06/2025,ปราจีนบุรี,12.7,ภาคตะวันออก
03/06/2025,ปัตตานี,19.2,ภาคใต้
03/06/2025,พระนครศรีอยุธยา,7.1,ภาคกลาง
03/06/2025,พะเยา,11.6,ภาคเหนือ
03/06/2025,พังงา,8.4,ภาคใต้
03/06/2025,พัทลุง,11.7,ภาคใต้
03/06/2025,พิจิตร,6.9,ภาคกลาง
03/06/2025,พิษณุโลก,6.7,ภาคกลาง
